MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,RainToday,RainTomorrow,Temp_Media,Pressure_Media,WindSpeed_Media,Cloud_Media,Humidity_Media,Season
7.1,21.7,0.0,4.2,11.2,33.0,No,No,17.95,1017.3,13.0,0.5,39.0,Spring
8.8,27.5,0.0,6.2,10.5,65.0,No,No,23.3,1009.7,27.0,1.0,20.5,Spring
8.7,17.7,0.0,13.0,9.7,63.0,No,No,13.85,1012.4,30.5,3.0,31.0,Spring
6.9,16.8,0.0,8.2,11.7,50.0,No,No,13.45,1016.65,29.5,1.5,34.0,Spring
7.7,19.3,0.0,7.0,11.6,39.0,No,No,14.6,1014.85,13.0,0.5,31.5,Spring
5.9,22.1,0.0,5.8,11.5,28.0,No,No,18.1,1015.1,7.5,2.0,26.0,Spring
7.4,27.6,0.0,5.8,11.9,35.0,No,No,23.65,1015.55,18.5,0.5,10.5,Spring
14.7,34.9,0.0,10.0,11.4,43.0,No,No,29.4,1010.6,19.5,0.0,5.0,Spring
16.6,33.4,0.0,11.0,9.2,72.0,No,No,27.8,1004.45,29.0,4.5,17.0,Spring
11.6,17.7,0.0,10.6,3.7,44.0,No,No,14.95,1013.75,15.0,6.5,45.5,Spring
8.2,20.8,0.0,4.0,7.7,30.0,No,No,16.55,1016.95,10.0,5.5,45.5,Spring
11.2,24.1,0.0,3.8,11.7,33.0,No,No,19.05,1019.45,14.0,2.0,41.0,Spring
8.0,22.4,0.0,7.6,12.0,41.0,No,No,18.1,1019.9,13.5,2.5,33.5,Spring
5.4,18.1,0.0,8.4,12.0,44.0,No,No,13.4,1019.95,19.5,1.0,38.5,Spring
4.0,19.6,0.0,7.4,12.1,31.0,No,No,14.5,1022.1,10.0,0.0,29.5,Spring
6.1,22.0,0.0,5.6,11.9,30.0,No,No,17.35,1022.9,13.0,0.5,25.0,Spring
9.7,24.4,0.0,6.8,7.9,41.0,No,No,18.2,1022.45,15.5,4.0,30.5,Spring
10.3,27.7,0.0,6.6,10.5,48.0,No,No,21.5,1016.65,13.0,1.0,26.0,Spring
16.3,29.1,0.0,8.4,0.9,76.0,No,No,17.9,1007.55,29.5,7.0,61.5,Spring
9.1,23.8,0.6,4.6,10.1,69.0,No,No,19.5,1005.45,25.0,2.0,26.0,Spring
12.4,21.5,0.0,10.4,11.2,54.0,No,No,17.75,1008.75,23.0,3.0,37.5,Spring
9.5,21.6,0.0,7.6,9.2,50.0,No,No,17.85,1012.65,22.5,7.0,33.5,Spring
6.7,19.5,0.0,7.2,12.6,44.0,No,No,15.25,1019.25,20.5,1.5,34.0,Spring
7.8,22.1,0.0,7.6,9.6,31.0,No,No,17.35,1022.4,11.0,2.5,38.0,Spring
8.5,24.8,0.0,6.0,12.5,35.0,No,No,20.25,1025.1,7.0,0.0,30.0,Spring
9.9,28.6,0.0,7.0,12.9,30.0,No,No,23.35,1024.45,11.0,0.0,20.0,Spring
13.9,32.6,0.0,7.6,12.7,39.0,No,No,27.55,1020.7,13.0,0.0,13.0,Spring
15.4,36.0,0.0,9.6,12.3,33.0,No,No,30.85,1018.75,14.0,3.5,9.5,Spring
17.1,36.7,0.0,11.4,9.8,48.0,No,No,31.8,1017.6,8.5,4.0,9.0,Spring
17.5,35.1,0.0,11.2,11.0,43.0,No,No,30.6,1017.85,9.5,3.0,16.0,Spring
9.8,16.1,6.0,6.8,0.1,57.0,Yes,Yes,13.5,1014.95,19.5,8.0,94.5,Spring
11.7,23.7,25.6,4.0,5.9,46.0,Yes,No,18.85,1019.4,24.0,7.0,65.0,Spring
15.3,26.1,0.2,3.6,8.0,35.0,No,No,21.35,1020.65,13.5,6.5,65.0,Spring
16.4,31.2,0.2,4.4,8.2,44.0,No,No,26.0,1019.05,18.0,5.0,47.0,Spring
17.9,30.7,0.0,8.6,11.8,33.0,No,No,26.1,1020.2,11.0,4.0,46.5,Spring
19.6,33.4,0.0,8.8,11.8,31.0,No,No,28.75,1020.15,8.5,2.5,35.0,Spring
21.2,35.0,0.0,10.0,12.8,26.0,No,No,29.95,1019.9,9.5,2.0,31.5,Spring
21.9,37.5,0.0,10.4,12.7,28.0,No,No,32.95,1017.65,15.0,2.5,23.0,Spring
21.3,38.3,0.0,12.6,11.3,56.0,No,No,34.3,1012.05,22.0,6.5,14.0,Spring
16.7,28.3,0.0,14.6,10.6,30.0,No,No,22.5,1016.8,14.0,5.0,34.0,Spring
14.3,27.3,0.0,10.4,13.1,30.0,No,No,23.1,1017.7,13.0,1.0,21.5,Spring
14.9,31.3,0.0,8.6,12.7,44.0,No,No,26.0,1018.75,13.0,1.0,37.5,Spring
16.6,29.2,0.0,10.6,11.5,41.0,No,No,24.5,1022.85,18.5,2.5,43.0,Spring
18.0,31.8,0.0,10.2,12.6,43.0,No,No,26.75,1023.3,19.5,2.5,41.0,Spring
20.0,32.7,0.0,10.6,11.7,35.0,No,No,27.75,1020.95,16.5,1.5,33.5,Spring
18.9,34.1,0.0,9.6,13.7,43.0,No,No,28.5,1018.8,13.0,1.0,33.0,Spring
19.8,36.5,0.0,10.2,12.8,30.0,No,No,31.15,1019.4,13.0,0.5,18.5,Spring
21.7,40.4,0.0,11.8,10.3,72.0,No,No,35.3,1016.6,10.0,1.5,15.0,Spring
21.9,37.4,0.0,13.8,13.1,37.0,No,No,33.6,1012.85,14.0,1.0,14.0,Spring
20.2,36.4,0.0,14.2,13.2,37.0,No,No,30.2,1011.65,12.0,1.0,29.5,Spring
22.5,39.8,0.0,10.6,11.4,33.0,No,No,35.05,1009.3,11.0,1.0,12.0,Spring
25.3,41.7,0.0,12.4,7.7,46.0,No,No,36.75,1005.9,10.5,4.0,10.0,Spring
23.6,38.2,0.0,16.8,12.1,43.0,No,No,32.8,1005.7,15.5,1.0,12.5,Spring
21.0,41.8,0.0,14.8,12.7,31.0,No,No,33.6,1006.8,14.0,1.0,16.0,Spring
27.4,43.9,0.0,13.8,8.5,44.0,No,No,37.25,1007.8,14.5,6.0,11.0,Spring
28.8,45.4,0.0,17.0,8.8,56.0,No,No,40.3,1006.3,15.0,3.5,9.5,Spring
27.3,39.7,0.0,20.2,9.7,39.0,No,No,33.85,1007.1,11.0,1.5,25.5,Spring
26.1,33.1,0.0,12.0,2.9,57.0,No,No,28.0,1007.15,19.5,7.5,46.5,Spring
17.6,19.6,0.2,10.0,0.2,43.0,No,Yes,16.55,1018.4,11.0,8.0,71.5,Spring
13.8,33.8,7.0,1.8,6.1,35.0,Yes,No,25.95,1016.7,15.0,7.0,53.0,Spring
19.4,36.7,0.0,6.4,12.0,54.0,No,No,31.15,1015.2,22.5,3.5,33.0,Spring
21.4,28.1,0.6,12.6,4.6,44.0,No,Yes,23.85,1011.4,12.0,7.0,69.0,Spring
15.4,33.0,2.0,4.8,12.6,41.0,Yes,No,27.7,1010.95,13.0,0.5,32.5,Spring
19.8,32.2,0.0,11.6,11.1,52.0,No,No,25.85,1007.25,18.0,0.5,23.5,Spring
18.5,26.2,0.0,15.6,12.0,57.0,No,No,22.25,1005.8,27.0,2.0,33.5,Spring
15.4,27.3,0.0,10.8,10.9,37.0,No,No,23.15,1009.2,15.0,4.0,34.0,Spring
14.0,28.0,0.0,8.8,12.4,37.0,No,No,22.95,1013.05,17.5,1.5,34.5,Spring
15.3,29.8,0.0,10.0,12.5,37.0,No,No,24.3,1017.85,14.5,0.5,24.0,Spring
17.1,34.0,0.0,12.0,11.8,33.0,No,No,27.6,1017.2,14.5,0.5,18.5,Spring
17.5,35.8,0.0,11.0,12.4,41.0,No,No,30.0,1014.45,13.0,0.5,20.0,Spring
15.5,32.7,0.0,14.6,12.4,35.0,No,No,27.65,1014.3,13.0,1.0,5.0,Spring
17.5,33.5,0.0,13.6,12.5,39.0,No,No,27.65,1013.4,9.0,1.0,18.5,Spring
19.8,37.5,0.0,10.8,12.5,37.0,No,No,32.65,1010.85,10.0,1.5,11.5,Spring
22.8,39.9,0.0,14.0,8.2,74.0,No,No,34.85,1004.6,22.5,4.0,7.5,Spring
13.3,31.3,0.0,13.8,12.5,24.0,No,No,23.7,1010.15,9.0,1.0,32.0,Spring
18.9,35.0,0.0,10.4,4.0,54.0,No,No,29.4,1007.85,21.5,7.0,13.5,Spring
13.4,31.9,0.0,8.2,12.2,33.0,No,No,25.4,1017.3,13.0,1.5,15.5,Spring
18.4,33.9,0.0,11.8,12.4,37.0,No,No,27.9,1015.85,16.0,1.0,22.0,Spring
18.9,35.9,0.0,12.8,12.4,39.0,No,No,30.8,1015.25,13.0,1.0,17.0,Spring
19.8,38.8,0.0,12.4,12.6,54.0,No,No,32.05,1015.5,8.5,0.5,25.5,Spring
22.8,41.9,0.0,13.4,12.7,44.0,No,No,36.0,1013.3,17.5,2.0,15.0,Spring
26.5,41.8,0.0,15.2,11.1,67.0,No,Yes,36.45,1011.15,26.5,3.0,17.0,Spring
18.7,24.8,1.6,15.2,2.4,41.0,Yes,No,19.35,1015.8,12.0,7.5,83.5,Spring
14.3,30.9,0.2,4.0,12.5,31.0,No,No,25.8,1016.35,10.0,0.5,20.0,Spring
17.6,34.2,0.0,10.6,11.7,35.0,No,No,29.4,1014.75,11.0,2.0,18.5,Spring
19.2,37.6,0.0,11.6,12.4,31.0,No,No,31.35,1010.9,12.0,3.0,17.0,Spring
22.6,38.4,0.0,11.4,12.9,41.0,No,No,32.2,1008.65,15.5,2.5,26.0,Summer
21.9,39.7,0.0,12.8,12.0,39.0,No,No,33.55,1010.25,17.0,2.0,32.0,Summer
27.3,39.6,0.0,17.2,5.1,57.0,No,Yes,35.0,1006.5,26.5,7.0,30.5,Summer
19.4,24.7,17.2,14.2,0.0,33.0,Yes,Yes,21.75,1007.3,7.0,8.0,90.5,Summer
20.3,25.4,7.2,12.4,3.4,31.0,Yes,Yes,22.95,1010.2,14.0,7.0,71.0,Summer
18.6,29.7,6.6,3.8,5.2,33.0,Yes,No,25.05,1010.65,10.0,7.5,82.0,Summer
21.9,32.2,0.0,3.4,8.1,39.0,No,No,26.5,1012.0,15.0,6.5,71.5,Summer
21.9,33.6,0.0,7.8,12.9,41.0,No,No,28.7,1015.7,18.5,2.0,54.0,Summer
22.3,32.3,0.0,12.2,11.2,43.0,No,No,27.8,1016.15,19.5,6.0,47.0,Summer
21.5,27.2,0.0,10.6,0.5,46.0,No,Yes,25.05,1013.65,24.0,7.0,60.5,Summer
19.3,26.4,1.6,4.0,2.2,30.0,Yes,Yes,22.55,1010.0,16.0,8.0,91.0,Summer
21.0,33.4,3.0,2.2,9.5,44.0,Yes,No,27.65,1007.65,13.0,6.0,63.5,Summer
18.1,29.8,0.0,11.4,12.7,37.0,No,No,24.4,1014.0,16.0,1.0,28.0,Summer
16.6,35.0,0.0,11.0,13.1,26.0,No,No,28.2,1013.5,8.5,1.0,35.5,Summer
22.9,34.7,0.0,10.0,7.4,85.0,No,Yes,24.9,1014.05,27.5,4.5,71.0,Summer
19.5,33.7,6.4,6.0,9.8,28.0,Yes,No,29.4,1013.8,6.5,6.0,50.0,Summer
22.7,35.7,0.0,8.8,11.0,30.0,No,No,30.25,1012.25,7.0,5.5,20.5,Summer
21.9,36.4,0.0,10.8,13.6,37.0,No,No,30.95,1014.65,18.5,2.0,39.0,Summer
23.3,37.2,0.0,12.6,11.0,33.0,No,No,31.85,1016.25,12.0,1.5,36.0,Summer
23.8,39.7,0.0,10.8,12.5,30.0,No,No,34.2,1015.15,12.0,1.5,29.5,Summer
24.8,41.6,0.0,12.6,11.6,37.0,No,No,37.2,1012.1,8.5,1.0,23.5,Summer
24.5,42.4,0.0,15.0,12.3,56.0,No,No,36.7,1009.35,13.5,1.0,15.0,Summer
25.7,37.1,0.0,16.8,11.4,46.0,No,No,32.35,1009.55,18.5,2.5,32.5,Summer
20.5,34.8,0.0,14.2,11.9,35.0,No,No,27.65,1012.95,15.0,2.5,29.0,Summer
20.6,39.4,0.0,12.8,10.3,50.0,No,No,31.85,1011.4,10.5,3.5,36.5,Summer
24.8,38.2,0.2,10.6,11.1,57.0,No,No,33.2,1008.0,16.5,2.5,35.5,Summer
21.2,29.0,0.0,13.0,12.0,43.0,No,No,25.15,1007.8,18.5,1.0,27.5,Summer
15.6,24.6,0.0,15.0,12.4,46.0,No,No,20.0,1009.9,23.0,0.5,23.0,Summer
11.3,28.8,0.0,11.2,12.9,50.0,No,No,22.3,1012.05,14.5,0.0,20.5,Summer
13.8,34.8,0.0,12.8,12.8,28.0,No,No,28.05,1012.15,7.5,0.0,12.0,Summer
20.2,40.3,0.0,11.2,13.2,30.0,No,No,33.85,1010.2,9.0,1.0,9.0,Summer
23.2,41.3,0.0,14.8,12.7,44.0,No,No,35.7,1008.9,17.5,0.0,8.0,Summer
26.2,40.3,0.0,18.2,12.7,39.0,No,No,36.1,1008.25,16.0,0.5,18.0,Summer
21.5,38.8,0.0,17.4,12.7,33.0,No,No,31.75,1009.65,11.0,1.0,17.5,Summer
22.1,41.2,0.0,14.4,12.6,33.0,No,No,34.85,1008.65,15.0,3.5,8.5,Summer
24.2,41.3,0.0,14.6,12.0,33.0,No,No,35.95,1008.25,10.0,1.0,8.5,Summer
27.0,41.8,0.0,13.0,11.8,44.0,No,No,37.1,1007.65,13.0,2.5,19.5,Summer
22.9,36.2,0.0,15.0,6.4,39.0,No,No,31.3,1006.95,10.0,7.0,25.0,Summer
24.0,38.0,0.0,9.4,8.9,33.0,No,No,31.75,1007.3,8.0,3.5,25.5,Summer
24.0,37.4,0.0,11.0,12.2,46.0,No,No,31.35,1010.55,24.0,1.5,31.0,Summer
24.0,34.1,0.0,15.8,8.0,43.0,No,No,29.75,1008.95,16.5,6.0,37.0,Summer
23.8,32.1,0.0,11.6,5.5,39.0,No,No,28.5,1009.2,16.0,7.0,48.0,Summer
23.1,33.3,0.0,10.0,4.5,54.0,No,No,27.45,1008.7,28.5,6.0,34.0,Summer
22.7,29.9,0.0,13.2,0.8,56.0,No,Yes,23.1,1006.95,24.0,7.5,73.0,Summer
19.2,29.6,36.0,4.6,2.3,57.0,Yes,Yes,24.55,1005.35,12.5,7.5,76.0,Summer
19.7,26.8,7.2,2.4,2.9,39.0,Yes,No,23.2,1006.7,14.5,7.5,84.5,Summer
19.8,25.3,0.0,4.1,6.4,37.0,No,Yes,21.5,1011.75,14.0,7.0,87.0,Summer
22.7,30.4,0.0,5.0,4.2,35.0,No,Yes,25.2,1017.15,9.5,7.0,78.0,Summer
20.8,32.1,9.6,4.4,12.6,31.0,Yes,No,27.6,1018.05,13.5,2.0,62.5,Summer
23.4,35.7,0.0,8.6,12.6,24.0,No,No,30.8,1013.75,9.0,3.0,43.0,Summer
20.1,23.6,22.4,5.6,0.0,24.0,Yes,Yes,21.95,1008.85,9.0,8.0,94.5,Summer
21.1,26.5,44.0,1.7,4.0,44.0,Yes,No,23.5,1003.75,16.0,7.5,86.0,Summer
18.0,29.3,0.6,3.0,12.9,35.0,No,No,25.15,1009.2,17.0,1.5,50.5,Summer
18.0,30.3,0.0,8.0,12.8,30.0,No,No,25.9,1011.7,7.5,1.5,50.5,Summer
19.9,31.7,0.0,7.2,12.8,30.0,No,No,26.95,1013.2,12.0,0.5,51.0,Summer
19.3,30.7,0.0,7.8,12.7,39.0,No,No,26.2,1016.45,16.0,0.5,51.5,Summer
17.5,30.7,0.0,10.4,12.4,41.0,No,No,24.7,1018.25,14.0,2.0,46.5,Summer
20.6,32.5,0.0,7.6,12.2,30.0,No,No,27.2,1016.4,13.0,2.5,46.5,Summer
20.9,34.0,0.0,8.0,12.4,31.0,No,No,29.45,1015.55,7.5,1.5,38.0,Summer
22.0,35.3,0.0,17.0,8.9,37.0,No,No,30.0,1014.1,13.0,5.5,42.5,Summer
22.4,30.9,0.0,7.6,12.6,35.0,No,No,26.35,1015.85,16.0,1.0,35.5,Summer
19.3,33.8,0.0,9.4,12.0,37.0,No,No,27.5,1018.1,16.5,2.5,49.0,Summer
20.6,32.3,0.0,10.8,10.4,48.0,No,No,27.2,1020.05,16.5,2.0,45.0,Summer
18.7,32.5,0.0,9.6,12.1,30.0,No,No,27.65,1017.4,11.5,6.5,39.5,Summer
21.6,31.6,0.0,7.4,0.1,28.0,No,No,27.95,1014.5,5.5,8.0,39.0,Summer
19.4,27.4,0.0,4.4,1.1,48.0,No,No,22.7,1012.0,12.0,8.0,49.5,Summer
17.9,26.8,0.0,6.6,8.5,50.0,No,No,22.35,1011.45,23.0,6.5,44.0,Summer
15.8,30.4,0.0,8.0,6.3,39.0,No,Yes,24.2,1012.1,21.0,3.0,44.5,Summer
18.4,22.5,2.6,7.0,1.8,43.0,Yes,Yes,19.85,1008.5,22.0,8.0,87.0,Summer
18.0,27.9,12.8,0.6,3.7,33.0,Yes,Yes,24.15,1005.0,18.0,7.0,76.0,Summer
20.7,30.5,2.4,2.0,7.9,22.0,Yes,No,26.0,1009.35,5.5,5.0,72.5,Summer
19.1,29.4,0.6,4.8,5.1,41.0,No,No,24.85,1007.4,20.5,7.0,81.0,Summer
15.1,26.7,0.0,4.2,11.8,44.0,No,No,22.7,1011.55,18.5,1.0,41.0,Summer
14.0,26.6,0.0,7.0,10.3,35.0,No,No,21.8,1017.25,13.0,2.5,51.5,Summer
12.8,23.2,0.0,7.6,11.6,33.0,No,No,18.75,1022.9,14.0,0.5,47.5,Summer
11.0,27.7,0.0,7.4,10.4,41.0,No,No,21.75,1025.25,15.0,3.0,51.0,Summer
16.1,28.0,0.0,6.4,9.9,46.0,No,No,22.15,1029.25,15.5,4.5,46.0,Summer
16.3,28.0,0.0,7.6,10.0,43.0,No,No,22.4,1028.75,14.5,3.5,48.5,Summer
15.8,28.5,0.0,7.6,5.8,35.0,No,No,22.15,1024.9,13.5,5.5,53.5,Summer
17.3,29.6,0.0,5.4,5.7,26.0,No,No,23.75,1021.85,11.5,5.5,49.0,Summer
16.5,30.9,0.0,5.8,10.7,28.0,No,No,26.65,1020.45,6.5,3.0,36.5,Summer
17.7,30.9,0.0,7.2,11.4,30.0,No,No,25.8,1022.45,15.0,1.0,35.5,Summer
16.8,33.2,0.0,7.6,11.4,26.0,No,No,27.3,1022.5,11.0,0.5,25.0,Summer
18.8,32.6,0.0,8.4,11.3,30.0,No,No,27.1,1020.3,8.5,1.5,37.5,Summer
18.8,34.0,0.0,7.2,11.3,24.0,No,No,29.4,1019.85,6.5,0.5,31.5,Autumn
18.9,34.2,0.0,8.0,10.3,33.0,No,No,29.15,1018.4,10.0,5.0,30.0,Autumn
18.5,30.3,0.0,8.6,11.4,28.0,No,No,25.3,1018.65,13.0,1.0,30.5,Autumn
12.8,30.3,0.0,8.4,11.3,30.0,No,No,23.5,1019.8,11.0,0.0,28.5,Autumn
13.1,32.0,0.0,8.4,11.4,31.0,No,No,24.9,1019.8,7.0,0.5,26.0,Autumn
16.4,34.2,0.0,7.8,11.4,22.0,No,No,27.3,1018.25,10.0,0.5,27.5,Autumn
16.3,34.8,0.0,7.2,11.2,33.0,No,No,28.15,1017.8,7.0,1.5,26.5,Autumn
17.7,34.4,0.0,8.0,7.9,22.0,No,No,28.6,1017.1,7.0,6.5,29.0,Autumn
23.3,32.4,0.0,8.4,2.0,50.0,No,Yes,27.65,1015.05,8.0,7.5,42.0,Autumn
18.8,25.8,8.4,5.4,5.1,28.0,Yes,Yes,21.45,1017.5,6.0,7.0,84.0,Autumn
16.7,27.7,2.6,2.4,9.1,22.0,Yes,No,23.3,1017.25,5.0,4.0,64.5,Autumn
16.1,28.6,0.0,2.8,10.8,24.0,No,No,24.1,1018.1,6.5,3.0,48.5,Autumn
12.2,29.0,0.0,5.2,11.3,26.0,No,No,23.45,1017.5,8.5,1.0,36.0,Autumn
14.1,29.6,0.0,5.8,6.4,33.0,No,No,24.05,1017.05,11.0,4.0,39.5,Autumn
16.7,28.6,0.0,7.2,9.3,37.0,No,No,24.6,1017.0,18.5,5.5,37.0,Autumn
15.0,28.5,0.0,8.4,9.4,35.0,No,Yes,24.05,1015.6,19.5,2.0,37.5,Autumn
17.1,20.9,12.4,8.0,0.4,44.0,Yes,Yes,18.1,1014.45,16.0,7.5,96.5,Autumn
17.7,28.1,10.2,0.2,4.5,44.0,Yes,Yes,24.35,1012.95,16.0,7.0,77.5,Autumn
17.5,25.5,6.4,2.2,6.0,30.0,Yes,No,22.25,1017.45,12.0,7.0,63.0,Autumn
14.6,23.5,0.0,4.4,2.5,20.0,No,No,20.85,1013.45,7.5,7.5,61.5,Autumn
17.1,26.2,0.6,2.0,8.4,30.0,No,No,23.8,1010.95,12.0,3.5,65.0,Autumn
15.3,24.1,0.0,3.6,8.5,33.0,No,No,21.15,1013.3,13.0,7.0,58.5,Autumn
7.9,22.9,0.0,3.8,9.2,20.0,No,No,18.5,1021.4,7.5,5.0,43.0,Autumn
9.2,24.6,0.0,3.6,10.6,22.0,No,No,19.9,1020.4,6.5,0.0,42.0,Autumn
11.8,27.6,0.0,4.4,10.0,30.0,No,No,23.35,1021.95,9.5,2.0,34.5,Autumn
14.7,27.4,0.0,5.8,11.3,31.0,No,No,23.0,1023.5,10.5,2.5,41.0,Autumn
15.6,27.8,0.0,5.2,9.5,31.0,No,No,23.4,1022.2,18.5,4.5,42.5,Autumn
16.3,28.7,0.0,5.2,10.6,31.0,No,No,24.05,1021.45,16.0,4.5,48.5,Autumn
14.8,27.9,0.0,5.0,9.3,24.0,No,No,24.6,1020.45,10.0,4.5,47.0,Autumn
15.3,28.6,0.0,4.2,8.5,26.0,No,No,24.5,1019.75,13.0,5.0,46.5,Autumn
16.2,30.2,0.0,5.4,9.5,59.0,No,No,25.8,1020.55,10.0,5.0,40.5,Autumn
17.1,29.9,0.0,4.6,10.7,31.0,No,No,26.7,1019.0,13.0,2.0,42.5,Autumn
18.0,30.3,0.0,5.8,1.5,46.0,No,Yes,26.5,1014.05,20.0,7.0,39.5,Autumn
14.1,20.1,8.4,4.6,8.3,39.0,Yes,No,17.3,1018.75,14.0,4.5,68.0,Autumn
7.6,20.8,0.0,4.0,9.3,30.0,No,No,17.75,1023.55,8.0,0.5,43.5,Autumn
9.6,20.5,0.0,2.8,3.9,17.0,No,No,16.2,1019.95,6.5,6.5,52.0,Autumn
8.8,22.0,0.0,3.6,10.3,26.0,No,No,19.45,1023.2,8.5,0.5,45.0,Autumn
9.0,21.1,0.0,3.6,9.9,24.0,No,No,18.4,1024.8,7.0,0.5,51.0,Autumn
8.4,24.5,0.0,3.4,10.6,19.0,No,No,19.8,1024.6,5.5,0.5,48.0,Autumn
10.9,25.6,0.0,3.6,10.5,17.0,No,No,21.9,1024.4,6.5,1.0,36.0,Autumn
11.6,27.9,0.0,4.0,9.8,33.0,No,No,22.75,1022.3,12.0,5.0,33.5,Autumn
14.8,28.7,0.0,5.2,9.7,41.0,No,Yes,23.9,1017.35,17.0,3.0,36.0,Autumn
9.8,17.8,2.8,6.0,10.1,44.0,Yes,No,15.0,1018.75,19.5,0.5,44.5,Autumn
6.3,18.9,0.0,4.4,10.3,44.0,No,No,15.65,1023.35,9.5,1.0,42.0,Autumn
8.1,20.1,0.0,3.0,10.5,44.0,No,No,16.9,1023.15,10.0,1.5,46.0,Autumn
6.6,22.4,0.0,3.6,10.6,44.0,No,No,18.2,1022.2,9.5,0.5,45.5,Autumn
8.8,23.9,0.0,3.2,10.5,44.0,No,No,20.05,1020.1,6.0,1.0,45.5,Autumn
8.6,25.5,0.0,3.2,10.4,30.0,No,No,20.8,1017.1,17.5,0.5,28.5,Autumn
12.1,20.9,0.0,4.8,10.4,37.0,No,No,19.75,1015.6,13.0,0.5,32.5,Autumn
3.5,15.7,0.0,4.6,10.0,31.0,No,No,12.25,1022.9,11.0,0.0,41.0,Autumn
3.0,17.7,0.0,3.0,10.5,26.0,No,No,13.35,1022.85,10.0,0.0,43.5,Autumn
4.1,19.8,0.0,2.8,10.3,26.0,No,No,15.15,1019.25,8.5,0.5,47.5,Autumn
12.5,21.6,0.0,2.4,3.3,24.0,No,No,18.2,1016.75,9.5,7.0,44.0,Autumn
6.5,21.0,0.0,2.2,8.8,30.0,No,No,15.95,1018.45,6.5,2.5,54.5,Autumn
7.2,21.0,0.0,2.4,8.0,20.0,No,No,17.75,1021.5,6.0,1.0,36.0,Autumn
10.0,19.7,0.0,3.6,1.8,17.0,No,No,15.9,1020.15,5.5,7.0,41.0,Autumn
7.9,20.1,0.0,1.6,6.5,30.0,No,No,16.05,1019.45,9.5,3.5,42.0,Autumn
6.3,18.9,0.0,3.6,10.0,24.0,No,No,15.95,1020.15,9.0,0.5,38.0,Autumn
6.7,20.6,0.0,2.8,5.9,33.0,No,No,16.3,1018.55,15.0,2.5,42.0,Autumn
12.4,16.7,0.4,3.8,0.1,37.0,No,Yes,13.65,1012.75,12.0,7.5,77.0,Autumn
12.2,20.4,9.2,0.4,2.6,50.0,Yes,Yes,15.85,1005.25,9.0,8.0,91.5,Autumn
10.7,18.0,4.8,1.0,3.8,30.0,Yes,No,14.55,1009.15,14.0,7.5,83.5,Autumn
10.3,20.7,0.2,1.0,7.8,22.0,No,No,15.75,1016.65,7.5,3.0,72.0,Autumn
12.1,18.6,0.0,2.4,1.5,31.0,No,Yes,15.95,1014.85,14.0,7.0,70.5,Autumn
11.7,15.3,3.6,2.6,1.4,48.0,Yes,Yes,13.35,1007.1,17.5,7.5,77.0,Autumn
9.4,13.3,4.6,1.8,0.0,39.0,Yes,Yes,12.2,1007.9,15.0,7.5,90.5,Autumn
11.0,15.1,4.0,0.6,0.2,24.0,Yes,No,13.4,1013.25,8.0,8.0,86.5,Autumn
8.3,18.7,0.2,0.4,4.3,19.0,No,Yes,14.35,1018.0,7.5,6.5,78.5,Autumn
11.7,16.1,1.8,0.6,0.5,20.0,Yes,No,14.65,1018.75,7.0,7.0,77.0,Autumn
8.9,19.1,0.0,1.4,4.5,26.0,No,No,14.25,1021.3,9.5,6.5,68.5,Autumn
7.3,19.2,0.0,1.8,8.1,28.0,No,No,14.55,1019.1,13.0,3.0,74.0,Autumn
6.9,16.5,0.0,2.0,9.3,33.0,No,No,13.25,1018.6,13.0,1.0,66.0,Autumn
7.2,13.8,0.0,2.4,8.2,33.0,No,No,11.5,1021.6,15.0,4.0,63.5,Autumn
2.9,13.6,0.0,2.2,3.6,13.0,No,No,10.1,1024.65,5.0,5.5,75.5,Autumn
2.0,15.8,0.0,0.8,8.0,24.0,No,No,11.05,1022.0,7.5,1.0,67.5,Autumn
2.0,13.7,0.0,1.8,5.7,48.0,No,No,10.6,1017.4,18.5,5.5,61.0,Autumn
5.2,13.1,0.0,2.0,8.8,31.0,No,No,10.15,1024.3,16.0,1.0,64.5,Autumn
1.4,13.0,0.0,2.4,0.1,33.0,No,No,8.95,1024.55,9.5,7.5,73.0,Autumn
6.5,14.4,0.0,0.8,7.6,31.0,No,No,11.55,1025.2,13.0,4.5,65.5,Autumn
2.3,14.7,0.0,2.0,8.8,20.0,No,No,10.25,1028.65,8.0,1.0,56.5,Autumn
3.6,19.1,0.0,2.6,9.6,22.0,No,No,13.55,1030.3,12.0,2.0,50.5,Autumn
6.5,20.4,0.0,1.4,7.8,28.0,No,No,15.85,1028.2,12.0,4.0,57.0,Autumn
8.3,19.4,0.0,2.6,3.2,35.0,No,Yes,15.0,1023.95,16.0,7.0,57.5,Autumn
11.2,19.3,5.6,3.2,4.2,41.0,Yes,Yes,15.35,1016.95,13.5,4.5,75.5,Autumn
4.0,17.4,0.0,1.8,8.0,24.0,No,No,13.45,1023.9,8.0,2.5,62.5,Autumn
9.5,17.0,0.0,1.8,0.2,28.0,No,No,14.55,1027.6,7.5,7.0,71.5,Autumn
10.0,18.0,0.0,0.6,4.4,22.0,No,No,14.4,1032.15,6.5,4.5,68.0,Winter
6.1,18.3,0.0,1.8,6.1,31.0,No,No,13.75,1031.8,12.0,7.0,72.0,Winter
